time,angular_velocity
0.0,0.641871019987239
0.0020000000000000018,0.6321173173319276
0.0040000000000000036,0.6166261425716664
0.006000000000000005,0.6189211314215337
0.007999999999999785,0.6137574065110462
0.010000000000000009,0.6154786481471899
0.011999999999999789,0.6252323507649556
0.01399999999999979,0.6240848563381921
0.016000000000000014,0.6212161202726219
0.017999999999999794,0.6269535924056713
0.020000000000000018,0.6332648117608229
0.021999999999999797,0.6246586035515367
0.0239999999999998,0.638428536694618
0.026000000000000023,0.6493297337973134
0.027999999999999803,0.6292485812610242
0.030000000000000027,0.6206423730597345
0.031999999999999806,0.6269535924056713
0.03399999999999981,0.6263798451920236
0.03600000000000003,0.6120361648755898
0.03799999999999981,0.6005612206567464
0.039999999999999813,0.6022824622876278
0.041999999999999815,0.6114624176639216
0.04399999999999982,0.6143311537230166
0.04599999999999982,0.6154786481471899
0.04799999999999982,0.6137574065110462
0.04999999999999982,0.6074461871843913
0.051999999999999824,0.6074461871843913
0.053999999999999826,0.6103149232408186
0.05600000000000005,0.6114624176639216
0.05799999999999983,0.6149049009350653
0.06000000000000005,0.6149049009350653
0.06199999999999983,0.6057249455514498
0.06399999999999983,0.6022824622876278
0.06600000000000006,0.5965449901873596
0.06799999999999984,0.5942500013493897
0.07000000000000006,0.5856437932178785
0.07199999999999984,0.5844962988016406
0.07399999999999984,0.5982662318166382
0.07599999999999985,0.5982662318166382
0.07799999999999985,0.5890862764684213
0.08000000000000007,0.5879387820512696
0.08199999999999985,0.582201309970084
0.08399999999999985,0.5816275627623855
0.08599999999999985,0.5781850795178011
0.08799999999999986,0.5747425962759658
0.09000000000000008,0.5799063211397496
0.09199999999999986,0.5776113323106358
0.09399999999999986,0.5747425962759658
0.09599999999999986,0.5609726633361479
0.09799999999999986,0.5483502248466867
0.10000000000000009,0.5535139496788071
0.10199999999999987,0.5609726633361479
0.10399999999999987,0.5655626409778604
0.10599999999999987,0.5632676521563922
0.10799999999999987,0.5581039273125638
0.1100000000000001,0.5586776745171265
0.11199999999999988,0.5632676521563922
0.11399999999999988,0.5546614440867862
0.11599999999999988,0.5477764776434997
0.11799999999999988,0.5357277863942796
0.1200000000000001,0.5322853031864221
0.12199999999999989,0.5340065447900072
0.12399999999999989,0.5276953255802376
0.1259999999999999,0.5276953255802376
0.1279999999999999,0.5259740839791822
0.13000000000000012,0.5219578535794058
0.1319999999999999,0.5213841063797459
0.13399999999999967,0.5139253927911287
0.1359999999999999,0.5081879208087084
0.1379999999999999,0.5110566567989603
0.1399999999999999,0.505892932017891
0.1419999999999999,0.5007292072430397
0.14399999999999968,0.5018767016369142
0.1459999999999999,0.4967129768669015
0.1479999999999999,0.4909755049075196
0.1499999999999999,0.4846642857610757
0.1519999999999999,0.479500561011815
0.1539999999999997,0.4840905385664062
0.15599999999999992,0.4835167913718134
0.15799999999999992,0.479500561011815
0.15999999999999992,0.480648055400001
0.16199999999999992,0.480648055400001
0.1639999999999997,0.4720418474961013
0.16599999999999993,0.4663043755697866
0.16799999999999993,0.4513869485973976
0.16999999999999993,0.4433544879415296
0.17199999999999993,0.4439282351307328
0.1739999999999997,0.4433544879415296
0.17599999999999993,0.4467969710779096
0.17799999999999994,0.4439282351307328
0.17999999999999994,0.4307320497985542
0.18199999999999994,0.4278633138621743
0.18399999999999972,0.4284370610492967
0.18599999999999994,0.4198308532505796
0.18799999999999994,0.41581462295045657
0.18999999999999995,0.4077821623615647
0.19199999999999995,0.4026184377052737
0.19399999999999973,0.3980284602382727
0.19599999999999995,0.3963072186894215
0.19799999999999973,0.3888485053191149
0.19999999999999996,0.3871272637739776
0.20199999999999996,0.38540602222953707
0.20399999999999974,0.3767998145177816
0.20599999999999996,0.3722098370786343
0.20799999999999974,0.3722098370786343
0.20999999999999996,0.3756523201575307
0.21199999999999997,0.36819360682344804
0.21399999999999997,0.3584399047909424
0.21599999999999997,0.3544236745487749
0.21799999999999997,0.3458174668997834
0.21999999999999997,0.3372112592682477
0.22199999999999998,0.3286050516541803
0.22399999999999998,0.3274575573069584
0.22599999999999998,0.3343425233949517
0.22799999999999998,0.3245888214402626
0.22999999999999998,0.3222938327483042
0.23199999999999998,0.31655636102384777
0.23399999999999999,0.3159826138518298
0.236,0.3113926364784845
0.238,0.3039339232574119
0.24,0.297048957218862
0.242,0.2981964515578416
0.244,0.29303272703488265
0.246,0.28786900251822944
0.248,0.27926279500449364
0.25,0.2769678063371252
0.252,0.2677878516801219
0.254,0.2580341498789301
0.256,0.2442642179627015
0.2579999999999998,0.2431167236383792
0.26,0.23967424066728715
0.2619999999999998,0.2350842633768725
0.2639999999999998,0.2327892747335392
0.266,0.2362317576990061
0.2679999999999998,0.23967424066728715
0.27,0.22188807869479465
0.2719999999999998,0.2127081241577504
0.2739999999999998,0.21442936563192094
0.276,0.20180692817103407
0.2779999999999998,0.19205322652267334
0.28,0.1863157549753923
0.2819999999999998,0.1817257777432099
0.2839999999999998,0.1805782834359498
0.28600000000000003,0.17656205336300593
0.2879999999999998,0.17254582329390775
0.29000000000000004,0.16279212171353225
0.2919999999999998,0.1696770875326184
0.2939999999999998,0.1593496388082282
0.29600000000000004,0.15705465020626258
0.2979999999999998,0.1438584657693561
0.2999999999999998,0.1392684885836558
0.3019999999999998,0.13639975284514907
0.3039999999999998,0.1174660970203322
0.30600000000000005,0.10943363699934047
0.30799999999999983,0.11402361415230293
0.31000000000000005,0.10771239556827986
0.31199999999999983,0.10713864842474954
0.31399999999999983,0.10943363699934047
0.31600000000000006,0.10197492413653247
0.31799999999999984,0.0887787398734323
